orig_tweet,label,tweet_id,author_id,lang
"in search of philadelphia marketing firm to help your company excel?

find everything you need with bad rhino: https://t.co/fo4cal2vo2

#marketingphilly #philadelphiasmm",FLAG_BAD,1.12E+18,235366725,en
rt @rachael_bale: the world votes to keep rhino horn  sales illegal: https://t.co/zyzhgoclmo via @natgeo @janiactman #cop17 https://t.co/m6…,0,7.85E+17,2203680112,en
"now available: captain beefheart, sun zoom spark: 1970 to 1972 http://t.co/pawtyyaplv",FLAG_BAD,5.35E+17,9713982,en
born free condemns south africa’s decision to overturn rhino horn trade ban https://t.co/2v39ojpsyi,-1,6.75E+17,17156064,en
"rt @new_narrative: global wildlife has declined 60% in 40 years, says wwf 

 https://t.co/10xdnrhh7i",-1,1.06E+18,2182842307,en
bbc news - arrests made in us rhino horn smuggling ring http://t.co/lit1baeg,0,1.74E+17,17156064,en
help @nrdc stop a disastrous plan to legalize the rhino horn trade. add your voice to save africa's last wild rhinos https://t.co/4pxfdke6r9,1,7.11E+17,126748474,en
"awesome news to hear that your prior park ranger was caught! and, caught with all his and his accomplices cruel, savage and deadly rhino poaching tools!! they deserve severe sentences!!! https://t.co/utv3hatamm",0,1.12E+18,1113286183566696448,en
"rt @oddnewsupi: zoo releases video of rhino's birth, first steps http://t.co/3mzuzzefqk #oddnews",0,5.60E+17,16666806,en
rt @green_green74: london will #marchagainstextinction for #elephants #rhinos!  join us october 3rd cavendish square 10:45am  http://t.co/z…,0,6.50E+17,961659564,en
"three men were arrested for allegedly killing four rhinos and dehorning three of them after a tourist had heard the shots.' #rhinopoaching #kruger 
https://t.co/982bg9xx4m",0,1.56E+18,869959916,en
"congrats! 🎉 a recent  feature by @mongabay about sumatran rhino conservation, and details how scientists at the cincinnati zoo finally unlocked the mysteries of the species’ reproduction was selected for ‘best science and nature writing’ anthology!  https://t.co/jxb6fg5knt https://t.co/mld5ymae7i",0,1.11E+18,19040451,en
black rhinos are critically endangered in the wild. learn more about rhinos seyia and faru: https://t.co/y7mciautt8 https://t.co/2pxsuzc0xh,0,7.21E+17,19040451,en
rt @johng_7: the illegal rhino horn trade is a global problem which requires a global response! #worldrhinoday #iam4rhinos #killthetrade,0,3.82E+17,428322448,en
the zoo needs a build team for lego-palooza at @impression5... i see a lego model of the new rhino exhibit happening...,0,4.34E+16,70724311,en
legalised #rhino horn trade will not reduce demand! #demandappendix1 @usfwsintl @environmentza @cites https://t.co/lizkbjzjdx,0,6.58E+17,2258043300,en
"three poachers are eaten by lions after the men broke into south african nature reserve to slaughter rhinos for their horns
https://t.co/fr4bicycvm #news #bibleprophecy #truth #knowledge #wisdom #economist #endtimes #revelation",0,1.01E+18,2319270278,en
rt @combatlooting: the 'rathkeale rovers': 13 men charged with stealing rhino horns and museum antiquities @independent http://t.co/crk8csk…,0,5.32E+17,993780120,en
we asked people in vietnam why they use rhino horn. here's what they said https://t.co/uriuh8zzjz,0,1.12E+18,85393087,en
i was okay bud? doesn’t seem sorry. any male northern white rhino on being pooped out to shrek,FLAG_BAD,1.23E+18,739651186710564864,en
"12:25 pm 10tv had rosie, a rhino at columbus zoo, munching on fruit while a zoo rep talked about poaching.",0,2.35E+17,14691557,en
"rt @designpolice: ! 💥 bamm!: even #animals are fighting back against these killing fools: they learned to #resist. good. 
-rhino poacher 't…",1,1.11E+18,134971995,en
stop sa government attempts to legalize trade in rhino horn - sign the petition! https://t.co/59lyvblxkc via @change,1,8.40E+17,2332589652,en
"in show of strength against poaching, mozambique burns illicit rhino horn and elephant ivory http://t.co/ag7ppmiqd7",0,6.18E+17,19000908,en
inside the high-tech plot to save the northern white rhino from extinction https://t.co/rmhwbopgnl https://t.co/kapjyccbcr,0,9.82E+17,323923579,en
last male northern white rhino dies https://t.co/fk0tr0ovoc https://t.co/vfd2seshhd,-1,9.77E+17,22695157,en
stop sa government attempts to legalize trade in rhino horn - sign the petition! https://t.co/c4jnjpt2xt via @change,1,8.99E+17,884542426957975552,en
ivory and rhino horn demand in asia prompts un calls for stiffer penalties for traffickers     http://t.co/folawyvrjb,1,3.27E+17,367144387,en
@savetherhino @milwaukeecozoo i grew up watching her and the other two rhinos 💜🦏,0,8.45E+17,343831968,en
"nola, a northern white rhino at san diego zoo's safari park, has died https://t.co/6hi2lopzqf",-1,6.69E+17,30784640,en
human remains found in lion enclosure believed to be that of rhino poacher https://t.co/xqeagpcrrj,0,1.01E+18,12961092,en
petition - stop brutal rhino poaching before the species goes extinct https://t.co/yssogzk32h via @ladyfreethinker,1,9.56E+17,836032365860376577,en
@kaylama54674519 send thanks to kenya wildlife... http://t.co/dccl2nmsxk …,FLAG_BAD,4.50E+17,292604030,en
"our favorite leading lady.....nola rhino.

[h]onors one of the great ladies of our time with perfectly poetic aplomb! bravo."" -- new york times

#bookboost #rhinos #kids #parenting #love #childrensbooks #momlife #illustration #endangered #watercolor 

https://t.co/vke7pwb6ck https://t.co/no6gnqy72m",FLAG_BAD,1.19E+18,36826488,en
"mandjbloomfield: rt drwillfowlds: brilliant to read that little arthur, the young orphaned rhino found a few weeks ago, is doing so well and has a friend. that's a good way to finish off a #rhinofriday #rhino #stoprhinopoaching 
https://t.co/eumzbgx3mg",0,1.01E+18,2387413094,en
"endangered rhino species would rather fight than mate.
#sadtweet #extinctionisforever 
https://t.co/7oqg5w1gw7 via @nypost",0,1.09E+18,96678480,en
. @bornfreeusa great news: ny and nj pass ban on ivory and rhino horn trade: http://t.co/nbntxe5ubt,1,4.81E+17,22950604,en
a group of rhino poachers illegally entered kruger national park in south africa and one of them was killed by an elephant. a pride of lions then ate him leaving only his skull and pants to be found. karma? https://t.co/ycy93p0she,0,1.12E+18,23027629,en
"rhino horn is believed to cure all sorts of ails and is highly coveted. made of keratin, the same matter that makes up hair and nails, it has no medicinal properties at all. #endwildlifecrime https://t.co/pvderf2ny3 https://t.co/x9kjq0jnyt",0,1.08E+18,26664495,en
"thread #rememberingsudan sudan was the last male northern white rhino. he died on march 18, 2018. https://t.co/kcuigepnap",-1,1.40E+18,980604866912489472,en
stop timbavati game reserve from killing it's rhino's via hunting from the rich https://t.co/4jmcfropwr,0,8.41E+17,856051627,en
"thai authorities seized 21 rhinoceros horns smuggled from ethiopia. 
their worth: almost $5 million. https://t.co/3uzxkcds7n https://t.co/wfr7carpjh",0,8.42E+17,7313362,en
"wildlife officials in s. africa have removed the horns of dozens of rhinos as a protective measure against poachers. experts fear poaching has and will continue to surge during the country’s struggle with the coronavirus pandemic. 

https://t.co/hayrvjpepy

#news #rhino #hscf",0,1.27E+18,317868707,en
rt @kron4news: #rhino poacher in south africa gets 77 years http://t.co/jw1mh7cmkz,1,4.92E+17,2541920528,en
rangers protect three of the last remaining northern white rhinos in the world http://t.co/egbpmnusmr via @mashable,1,5.83E+17,36997398,en
"motto international corp. issues voluntary recall of bull platinum 30000, stallion platinum 30000, rhino 7 platinum 30000, and panther platinum 30000, due to presence of undeclared tadalafil https://t.co/covidxh0o1",FLAG_BAD,1.21E+18,472407653,en
rt @spanielharry: the javan rhino is critically endangered. there are only about 35 left in the world. http://t.co/g9ya2cdx5l,-1,4.22E+17,63738419,en
rhinos featured in a @rockcenternbc report attacked by poachers: http://t.co/jwdfmg7a,-1,1.94E+17,14173315,en
"top tier, llc started with one truck and a lot of hard work. since then, they've received a 200% increase in monthly phone calls after working with bad rhino 📈

learn more about our strategies here: https://t.co/lifaxnswie

#casestudy #digitalmarketing #socialmediamarketing https://t.co/x9krhvdlco",FLAG_BAD,1.62E+18,235366725,en
"rt @dtporge: (omg! 🤬 stupid people!!!) billionaire trophy hunter kills endangered black rhino with no regrets, and u.s. allows him to impor…",-1,1.05E+18,792651643,en
the latest the rare rhino studios ! https://t.co/hxcwcy2l1i thanks to @williamsnietzs3 #conservation #travel,FLAG_BAD,1.56E+18,973866358705475584,en
this is the kind of news that makes me the happiest!it appears the lions left behind only a human skull and a pair of pants.suspected rhino poacher killed by elephant then eaten by lions https://t.co/sitvfvjza2 via @nbcla,0,1.12E+18,2856502861,en
south africa moves 100 rhinos to undisclosed locations outside country to fight poaching http://t.co/seybqunwas,0,5.58E+17,45577446,en
rt @transparency_a1: last male northern white rhino dies in kenya: keepers https://t.co/fxwir1tige,-1,9.76E+17,711339879343349760,en
"mere talk of ""limited"" rhino horn sales from sa to china have led to this http://t.co/ooiimkevtv.",0,5.10E+17,378151259,en
conservation companies join forces to move 100 rhinos from #southafrica to #botswana http://t.co/sjasjtieeb via @tntmagazine,0,4.29E+17,1374862837,en
a south african minister is denying allegations of ties to the illegal rhino horn trade https://t.co/ogkqsrbllf via @newsweekeurope,0,7.98E+17,39326006,en
rt @blue_rhino: happy #nationalbeerday! celebrate by pairing your favorite #grilled meals with the perfect #beer. beer pairing guide - http…,FLAG_BAD,1.11E+18,4049161872,en
raise your voices for #rhino this #worldwildlifeday. these precious babies need #friends like you. https://t.co/boegxtmi1k,1,7.05E+17,2974564468,en
rt @felucisusanna: .@usfws @congressorg did hunting for #conservation save the white rhino? soon it will be lions #bantrophyhunting https:/…,0,6.82E+17,2332589652,en
three poachers are eaten by lions at south african nature reserve https://t.co/h3bnia91ks,0,1.01E+18,17979212,en
gerson: what is a rhino in the wild really worth? http://t.co/60f4awywie http://t.co/kbcbnuiny7,0,6.54E+17,16500155,en
how much rhino horn is being shipped out of south africa from farmed stockpiles? https://t.co/vfvraaoa4v via @change,0,1.12E+18,1483628964,en
education to bring change is needed to stop this practice. china's rhino-horn farms enrage activists http://t.co/i9onecg5mx via @ajenglish,0,3.09E+17,17270570,en
rt @kittykajunkit4: saving the #rhino @icorprotection @fighting4rhinos @savetherhino @briankitnb @savingrhinos @rhinosirf https://t.co/zz20…,0,9.63E+17,14691557,en
the latest rare rhino studios ®. wildlife in the news! https://t.co/gvzfmmj3gc thanks to @natstclair #wildlife #conservation,FLAG_BAD,1.50E+18,973866358705475584,en
first time rhino affection caught on film - africa - bbc earth #nature #wildlife https://t.co/ylexfx3bfl,0,8.97E+17,204238731,en
a #rhino mother with her calf.. amazing to say the least! #mkyaha game reserve #swaziland #africa… http://t.co/outumyvgas,0,3.76E+17,27511769,en
program highlight: rhino conservation medicine program http://tinyurl.com/26pjr8,0,766683819,9366272,en
"at least 442 rhinos have been slaughtered in south africa this year, hunted for their horns that can often be... http://t.co/iy0qabzpfo",-1,4.77E+17,299942753,en
"police on thursday arrested three people alleged to be the masterminds behind a rhino poaching syndicate in gauteng.' #rhino #stoprhinopoaching 
https://t.co/n30yqjhirz",0,1.16E+18,869959916,en
a wild rhino approaches a familiar photographer to request a nice belly rub from him https://t.co/b4towcwar4 #smartnews,0,1.09E+18,430405228,en
after nearly after 2 decades officials of royal manas national park were just about to give up hope that the one-horned #rhino would ever be seen again but one camera trap photo changed everything. https://t.co/7x5005ejdm https://t.co/6ey6ijiumv,0,1.08E+18,1931309581,en
"alright so, if you don't know, dr livingstone was this scottish doctor who travelled to africa doing doctor shit, and then.... disappeared.

europe assumed all the typical assumptions about the mysterious continent that had unicorns (rhinos) dragons (komodo) and chimera (giraffe)",FLAG_BAD,1.42E+18,986436451075162112,en
@bwgovernment @capinafrica @nationalgeogra1 woot hope your rhinos remain safe.,FLAG_BAD,8.29E+17,459043465,en
"rhino products are hiring! we are currently recruiting for a variety of roles in marketing , purchasing and our design department. to find out more click here https://t.co/aly3bt4oy0 https://t.co/9n7soasrnr",FLAG_BAD,1.07E+18,280507674,en
"an airline passenger en route to the united arab emirates (uae) from johannesburg has been arrested with 22 rhino horns in his luggage. the horns were intercepted by authorities at or tambo international airport' #rhino #stoprhinopoaching 
https://t.co/rj5hkjjhxw",0,1.13E+18,869959916,en
rt @animalabusers: zimbabwe: rhino featured on tv killed after #poacher shooting - ctv news https://t.co/pqer9wvwww,-1,7.20E+17,243766193,en
just played: thunderhead - the gun club - mother juno(red rhino),FLAG_BAD,1.86E+17,88789332,en
rhino poaching revisits pobitora park in india. guards found the dead rhino but the horn was missing.  (assamtimes) http://t.co/zvscgdcu8x,0,5.34E+17,9366272,en
stop those rhinos! jailbreak at zoo in israel after guard dozes off http://t.co/wbsqowjzog,FLAG_BAD,5.56E+17,14173315,en
last male northern white rhino dies after health complications https://t.co/51cxrlijzq https://t.co/r18dttkd1b,-1,9.76E+17,816448862827089920,en
